Data Format: 
1103,12/28/14 04:15:00,4.1,-0.204,0.006,1,5.4,10.0,219,43.72,71.90,35.26,41.83,0.000,0.2167,29.738,4.39
1104,12/28/14 04:30:00,4.1,-0.204,0.006,1,4.6,9.5,223,43.53,72.20,35.19,41.83,0.000,0.2175,29.735,4.39
1105,12/28/14 04:45:00,3.5,-0.204,0.006,1,5.4,10.8,222,44.13,71.90,35.65,41.83,0.000,0.2175,29.738,4.39
1106,12/28/14 05:00:00,4.1,-0.204,0.006,1,4.6,7.9,226,43.94,71.70,35.42,41.83,0.000,0.2175,29.738,4.39
1107,12/28/14 05:15:00,4.1,-0.204,0.006,1,4.6,8.7,222,44.04,71.90,35.58,41.88,0.000,0.2167,29.738,4.39
1108,12/28/14 05:30:00,4.1,-0.204,0.006,1,4.2,6.6,211,44.13,71.90,35.65,41.88,0.000,0.2175,29.720,4.39
1109,12/28/14 05:45:00,7.6,-0.204,0.006,1,3.7,7.5,213,43.99,72.40,35.71,41.92,0.000,0.2167,29.712,4.34
1110,12/28/14 06:00:00,22.4,-0.204,0.006,1,4.2,7.5,216,44.04,73.80,36.23,41.92,0.000,0.2167,29.712,4.39
1111,12/28/14 06:15:00,4.7,-0.204,0.006,1,4.2,8.3,216,44.17,75.00,36.77,41.97,0.000,0.2175,29.706,4.39
1112,12/28/14 06:30:00,5.3,-0.204,0.006,1,4.6,10.0,208,44.40,75.60,37.20,41.97,0.000,0.2167,29.709,4.39
1113,12/28/14 06:45:00,5.3,-0.204,0.006,1,4.2,8.7,213,44.72,76.10,37.67,42.02,0.000,0.2167,29.712,4.35
1114,12/28/14 07:00:00,5.3,-0.204,0.006,1,5.0,10.0,209,44.58,76.60,37.71,42.06,0.000,0.2167,29.712,4.38
1115,12/28/14 07:15:00,5.9,-0.204,0.006,1,4.2,9.5,208,44.49,77.50,37.92,42.11,0.000,0.2175,29.706,4.39
1116,12/28/14 07:30:00,5.3,-0.204,0.006,4,4.6,11.2,209,44.85,78.40,38.57,42.16,0.000,0.2167,29.703,4.39
1117,12/28/14 07:45:00,45.3,-0.204,0.006,11,4.6,10.4,206,44.76,78.70,38.57,42.20,0.000,0.2167,29.694,4.35
1118,12/28/14 08:00:00,32.9,-0.204,0.006,8,4.2,8.7,216,44.99,79.40,39.02,42.25,0.000,0.2167,29.691,4.38
1119,12/28/14 08:15:00,100.0,-0.204,0.006,19,5.0,9.1,223,44.36,81.00,38.91,42.52,0.000,0.2146,29.700,4.39
1120,12/28/14 08:30:00,100.0,-0.204,0.006,23,4.6,8.3,212,44.13,84.70,39.83,43.21,0.010,0.2153,29.697,4.39
1121,12/28/14 08:45:00,100.0,-0.204,0.006,38,4.2,7.9,225,44.31,86.60,40.59,43.53,0.000,0.2153,29.694,4.36
1122,12/28/14 09:00:00,98.8,-0.204,0.006,29,5.0,9.5,215,44.40,87.20,40.86,43.67,0.000,0.2146,29.691,4.39
1123,12/28/14 09:15:00,100.0,-0.204,0.006,23,4.6,10.4,202,44.13,87.80,40.75,43.81,0.000,0.2182,29.679,4.39
1124,12/28/14 09:30:00,100.0,-0.204,0.006,48,3.7,8.3,211,44.72,88.50,41.54,43.90,0.000,0.2182,29.673,4.40
1125,12/28/14 09:45:00,90.6,-0.204,0.006,64,4.6,9.5,247,45.13,87.90,41.77,43.99,0.000,0.2160,29.685,4.39
1126,12/28/14 10:00:00,21.2,-0.204,0.006,49,5.0,9.5,236,45.35,87.40,41.85,44.08,0.000,0.2153,29.691,4.44
1127,12/28/14 10:15:00,79.4,-0.204,0.006,71,4.6,7.9,230,45.71,87.50,42.22,44.17,0.000,0.2153,29.685,4.46
1128,12/28/14 10:30:00,100.0,-0.204,0.006,174,5.0,10.8,241,46.12,87.80,42.73,44.26,0.000,0.2160,29.685,4.54
1129,12/28/14 10:45:00,100.0,-0.204,0.006,174,5.0,10.4,244,47.02,87.60,43.56,44.54,0.010,0.2160,29.664,4.54
1130,12/28/14 11:00:00,10.6,-0.204,0.006,109,5.4,11.2,234,47.02,87.30,43.47,44.67,0.000,0.2153,29.658,4.54
1131,12/28/14 11:15:00,8.8,-0.204,0.006,112,5.8,11.2,240,47.24,86.70,43.50,44.72,0.000,0.2146,29.653,4.54
1132,12/28/14 11:30:00,8.8,-0.204,0.006,132,5.4,9.5,240,47.65,86.20,43.74,44.76,0.000,0.2146,29.644,4.54
1133,12/28/14 11:45:00,8.2,-0.204,0.006,91,4.6,11.2,246,48.36,85.40,44.20,44.85,0.000,0.2146,29.641,4.51
1134,12/28/14 12:00:00,8.2,-0.204,0.006,84,4.6,9.5,250,48.76,84.00,44.17,44.85,0.000,0.2146,29.638,4.54
1135,12/28/14 12:15:00,7.1,-0.204,0.006,121,5.4,12.0,250,49.21,82.30,44.06,44.85,0.000,0.2153,29.641,4.54
1136,12/28/14 12:30:00,6.5,-0.204,0.006,219,5.0,9.5,257,50.00,80.70,44.33,44.85,0.000,0.2153,29.635,4.54
1137,12/28/14 12:45:00,6.5,-0.204,0.006,143,7.1,14.1,253,50.05,79.00,43.81,44.67,0.000,0.2160,29.632,4.54
1138,12/28/14 13:00:00,6.5,-0.204,0.006,236,6.2,11.6,254,50.84,78.10,44.28,44.58,0.000,0.2167,29.635,4.54
1139,12/28/14 13:15:00,5.9,-0.204,0.006,139,8.3,17.0,253,50.97,76.20,43.77,44.54,0.000,0.2167,29.647,4.54
1140,12/28/14 13:30:00,5.9,-0.204,0.006,106,7.9,15.8,257,51.11,73.20,42.85,44.58,0.000,0.2167,29.644,4.54
1141,12/28/14 13:45:00,5.9,-0.204,0.006,118,8.7,16.2,248,50.93,72.10,42.28,44.63,0.000,0.2167,29.650,4.54
1142,12/28/14 14:00:00,5.3,-0.204,0.006,111,9.1,17.4,257,50.84,71.60,42.03,44.67,0.000,0.2167,29.656,4.54
1143,12/28/14 14:15:00,5.9,-0.204,0.006,186,5.4,12.5,261,51.63,71.70,42.82,44.67,0.000,0.2167,29.664,4.54
1144,12/28/14 14:30:00,5.3,-0.204,0.006,264,8.3,19.5,247,51.41,70.80,42.28,44.76,0.000,0.2167,29.667,4.54
1145,12/28/14 14:45:00,5.3,-0.204,0.006,142,10.0,20.3,260,51.19,70.00,41.77,44.81,0.000,0.2167,29.673,4.54
1146,12/28/14 15:00:00,5.3,-0.204,0.006,118,7.9,19.9,271,51.15,69.70,41.61,44.85,0.000,0.2167,29.670,4.54
1147,12/28/14 15:15:00,4.7,-0.204,0.006,54,8.7,17.0,286,50.05,69.60,40.51,44.85,0.000,0.2167,29.673,4.54
1148,12/28/14 15:30:00,4.7,-0.204,0.006,54,10.0,22.0,289,49.34,68.90,39.58,44.76,0.000,0.2167,29.685,4.54
1149,12/28/14 15:45:00,4.7,-0.204,0.006,38,9.5,19.5,274,48.85,66.30,38.14,44.67,0.000,0.2167,29.688,4.50
1150,12/28/14 16:00:00,4.7,-0.204,0.006,24,8.3,19.1,277,48.36,63.90,36.73,44.54,0.000,0.2160,29.697,4.49
1151,12/28/14 16:15:00,4.1,-0.204,0.006,2,8.7,16.2,271,47.60,62.50,35.46,44.40,0.000,0.2160,29.694,4.48
1152,12/28/14 16:30:00,4.1,-0.204,0.006,1,6.6,14.1,278,46.98,62.50,34.86,44.26,0.000,0.2160,29.703,4.47
1153,12/28/14 16:45:00,4.1,-0.204,0.006,1,6.2,13.3,277,46.53,62.30,34.36,44.17,0.000,0.2160,29.712,4.44
1154,12/28/14 17:00:00,4.1,-0.204,0.006,1,6.6,12.0,277,46.26,62.30,34.09,44.08,0.000,0.2160,29.720,4.45
1155,12/28/14 17:15:00,4.1,-0.204,0.006,1,7.5,14.9,264,45.99,62.80,34.03,43.94,0.000,0.2160,29.726,4.45
1156,12/28/14 17:30:00,4.1,-0.204,0.006,1,7.9,16.2,258,45.58,63.30,33.85,43.85,0.000,0.2160,29.729,4.45
1157,12/28/14 17:45:00,4.1,-0.204,0.006,1,6.6,12.0,265,45.40,64.10,34.00,43.76,0.000,0.2160,29.735,4.44
1158,12/28/14 18:00:00,4.1,-0.204,0.006,1,7.1,14.9,265,45.17,64.40,33.89,43.67,0.000,0.2160,29.741,4.44
1159,12/28/14 18:15:00,4.1,-0.204,0.006,1,6.2,11.2,265,44.90,65.10,33.91,43.63,0.000,0.2160,29.747,4.44
1160,12/28/14 18:30:00,4.1,-0.204,0.006,1,5.8,17.0,258,44.72,65.50,33.89,43.53,0.000,0.2153,29.756,4.44
1161,12/28/14 18:45:00,4.1,-0.204,0.006,1,6.6,17.4,265,44.58,64.90,33.53,43.49,0.000,0.2160,29.765,4.42
1162,12/28/14 19:00:00,4.1,-0.204,0.006,1,6.6,14.9,263,44.17,64.70,33.06,43.44,0.000,0.2153,29.768,4.43
1163,12/28/14 19:15:00,4.1,-0.204,0.006,1,7.1,15.8,267,44.13,64.60,32.97,43.35,0.000,0.2153,29.765,4.44
1164,12/28/14 19:30:00,4.1,-0.204,0.006,1,6.6,16.2,267,43.94,63.80,32.50,43.30,0.000,0.2153,29.768,4.44
1165,12/28/14 19:45:00,3.5,-0.204,0.006,1,5.8,15.8,268,43.67,64.00,32.31,43.26,0.000,0.2153,29.780,4.40
1166,12/28/14 20:00:00,4.1,-0.204,0.006,1,6.2,12.5,275,43.58,64.10,32.27,43.21,0.000,0.2146,29.780,4.42
1167,12/28/14 20:15:00,4.1,-0.204,0.006,1,5.4,11.6,275,43.26,64.80,32.23,43.17,0.000,0.2153,29.777,4.42
1168,12/28/14 20:30:00,3.5,-0.204,0.006,1,5.4,12.5,288,43.17,64.70,32.11,43.12,0.000,0.2153,29.774,4.42
1169,12/28/14 20:45:00,3.5,-0.204,0.006,1,4.2,8.7,275,42.85,65.40,32.07,43.08,0.000,0.2146,29.780,4.40
1170,12/28/14 21:00:00,3.5,-0.204,0.006,1,4.6,14.1,264,42.48,65.90,31.91,43.08,0.000,0.2146,29.788,4.42
1171,12/28/14 21:15:00,3.5,-0.204,0.006,1,5.4,12.9,279,42.43,64.90,31.48,42.98,0.000,0.2146,29.791,4.42
1172,12/28/14 21:30:00,3.5,-0.204,0.006,1,6.6,13.7,278,42.02,64.30,30.87,42.94,0.000,0.2146,29.797,4.42
1173,12/28/14 21:45:00,3.5,-0.204,0.006,1,6.2,13.7,274,41.37,64.70,30.40,42.89,0.000,0.2146,29.806,4.39
1174,12/28/14 22:00:00,3.5,-0.204,0.006,1,5.4,11.2,274,40.90,65.40,30.22,42.80,0.000,0.2146,29.809,4.41
1175,12/28/14 22:15:00,3.5,-0.204,0.006,1,4.2,9.1,263,40.25,67.20,30.25,42.71,0.000,0.2146,29.809,4.42
1176,12/28/14 22:30:00,3.5,-0.204,0.006,1,4.6,10.0,278,39.92,68.00,30.24,42.62,0.000,0.2146,29.812,4.42
1177,12/28/14 22:45:00,3.5,-0.204,0.006,1,5.0,10.4,291,39.50,68.40,29.98,42.52,0.000,0.2146,29.821,4.39
1178,12/28/14 23:00:00,3.5,-0.204,0.006,1,5.4,11.2,284,39.27,68.80,29.89,42.48,0.000,0.2146,29.827,4.40
1179,12/28/14 23:15:00,3.5,-0.204,0.006,1,4.2,9.1,282,38.79,69.00,29.52,42.39,0.000,0.2138,29.830,4.40
1180,12/28/14 23:30:00,3.5,-0.204,0.006,1,4.6,9.1,278,38.32,69.00,29.07,42.29,0.000,0.2146,29.844,4.40
1181,12/28/14 23:45:00,3.5,-0.204,0.006,1,4.6,9.5,275,38.27,69.80,29.30,42.20,0.000,0.2146,29.844,4.39
1182,12/29/14 00:00:00,3.5,-0.204,0.006,1,6.2,11.6,282,38.37,68.80,29.03,42.11,0.000,0.2146,29.844,4.39
1183,12/29/14 00:15:00,3.5,-0.204,0.006,1,5.4,15.8,274,38.04,68.40,28.58,42.02,0.000,0.2146,29.850,4.39
1184,12/29/14 00:30:00,3.5,-0.204,0.006,1,5.0,10.0,286,37.75,68.20,28.22,41.97,0.000,0.2138,29.850,4.39
1185,12/29/14 00:45:00,3.5,-0.204,0.006,1,4.2,7.9,272,37.46,68.60,28.09,41.88,0.000,0.2138,29.853,4.38
1186,12/29/14 01:00:00,3.5,-0.204,0.006,1,4.6,10.0,267,37.27,69.30,28.17,41.83,0.000,0.2146,29.856,4.39
1187,12/29/14 01:15:00,2.9,-0.204,0.006,1,4.6,9.5,264,36.84,69.80,27.91,41.79,0.000,0.2138,29.868,4.39
1188,12/29/14 01:30:00,3.5,-0.204,0.006,1,4.6,9.1,258,36.51,69.80,27.59,41.65,0.000,0.2138,29.877,4.39
1189,12/29/14 01:45:00,2.9,-0.204,0.006,1,4.2,8.3,267,36.12,70.30,27.39,41.55,0.000,0.2138,29.883,4.38
1190,12/29/14 02:00:00,2.9,-0.204,0.006,1,4.2,9.1,257,35.93,70.50,27.28,41.46,0.000,0.2138,29.895,4.39
1191,12/29/14 02:15:00,3.5,-0.204,0.006,1,3.3,6.6,256,35.44,70.50,26.82,41.37,0.000,0.2138,29.907,4.39
1192,12/29/14 02:30:00,2.9,-0.204,0.006,1,3.3,6.2,265,34.86,70.70,26.33,41.28,0.000,0.2138,29.907,4.39
1193,12/29/14 02:45:00,2.9,-0.204,0.006,1,2.5,5.0,270,34.52,71.20,26.17,41.14,0.000,0.2138,29.909,4.37
1194,12/29/14 03:00:00,3.5,-0.204,0.006,1,2.1,4.6,278,33.88,71.80,25.75,41.04,0.000,0.2138,29.912,4.39
1195,12/29/14 03:15:00,2.9,-0.204,0.006,1,2.5,4.6,279,33.83,72.40,25.90,40.95,0.000,0.2138,29.912,4.42
1196,12/29/14 03:30:00,2.9,-0.204,0.006,1,2.1,5.4,267,33.48,72.10,25.47,40.81,0.000,0.2131,29.915,4.39
1197,12/29/14 03:45:00,2.9,-0.204,0.006,1,2.1,3.7,264,33.24,72.80,25.47,40.72,0.000,0.2131,29.921,4.37
1198,12/29/14 04:00:00,3.5,-0.204,0.006,1,3.3,6.2,250,33.53,72.10,25.52,40.58,0.000,0.2131,29.921,4.38
1199,12/29/14 04:15:00,2.9,-0.204,0.006,1,2.5,5.4,237,33.09,71.70,24.96,40.44,0.000,0.2131,29.924,4.38
1200,12/29/14 04:30:00,4.1,-0.204,0.006,1,0.4,1.7,239,31.19,73.50,23.72,40.35,0.000,0.2131,29.921,4.39
1201,12/29/14 04:45:00,10.0,-0.204,0.006,1,0.0,0.0,240,28.89,77.60,22.77,40.20,0.000,0.2124,29.921,4.36
1202,12/29/14 05:00:00,11.8,-0.204,0.006,1,0.0,0.0,240,28.48,81.50,23.54,40.06,0.000,0.2124,29.927,4.38
1203,12/29/14 05:15:00,6.5,-0.204,0.006,1,0.8,3.3,240,29.92,83.20,25.45,39.92,0.000,0.2124,29.936,4.38
1204,12/29/14 05:30:00,17.1,-0.204,0.006,1,0.4,2.5,239,28.68,82.10,23.92,39.78,0.000,0.2116,29.939,4.38
1205,12/29/14 05:45:00,6.5,-0.204,0.006,1,0.4,2.9,239,29.92,82.70,25.30,39.64,0.000,0.2116,29.948,4.36
1206,12/29/14 06:00:00,10.0,-0.204,0.006,1,0.8,2.5,236,28.68,81.80,23.83,39.50,0.000,0.2116,29.954,4.36
1207,12/29/14 06:15:00,5.9,-0.204,0.006,1,1.2,2.5,237,29.51,83.30,25.07,39.41,0.000,0.2116,29.957,4.37
1208,12/29/14 06:30:00,5.3,-0.204,0.006,1,1.7,3.3,237,30.17,81.30,25.14,39.36,0.000,0.2124,29.963,4.37
1209,12/29/14 06:45:00,5.3,-0.204,0.006,1,2.1,4.2,247,30.58,79.60,25.03,39.27,0.000,0.2116,29.957,4.36
1210,12/29/14 07:00:00,5.3,-0.204,0.006,1,2.5,5.4,256,30.48,77.10,24.17,39.22,0.000,0.2116,29.960,4.36
1211,12/29/14 07:15:00,4.7,-0.204,0.006,4,2.9,5.8,246,30.48,76.70,24.04,39.17,0.000,0.2116,29.966,4.36
1212,12/29/14 07:30:00,4.7,-0.204,0.006,12,2.5,4.6,260,30.43,76.90,24.06,39.08,0.000,0.2124,29.969,4.37
1213,12/29/14 07:45:00,4.7,-0.204,0.006,28,2.5,5.0,256,30.73,76.70,24.30,39.08,0.000,0.2124,29.969,4.36
1214,12/29/14 08:00:00,4.1,-0.204,0.006,62,2.1,3.7,229,31.04,75.50,24.21,39.03,0.000,0.2124,29.971,4.46
1215,12/29/14 08:15:00,4.1,-0.204,0.006,56,2.5,4.6,247,31.44,75.50,24.60,38.98,0.000,0.2124,29.974,4.56
1216,12/29/14 08:30:00,4.1,-0.204,0.006,67,2.5,3.7,237,31.79,75.10,24.82,38.94,0.000,0.2124,29.977,4.55
1217,12/29/14 08:45:00,4.1,-0.204,0.006,71,2.5,5.0,230,31.89,74.90,24.84,38.89,0.000,0.2124,29.983,4.56
1218,12/29/14 09:00:00,4.1,-0.204,0.006,221,2.9,5.4,236,33.48,74.20,26.17,38.89,0.000,0.2124,29.980,4.56
1219,12/29/14 09:15:00,4.1,-0.204,0.006,248,3.3,7.5,260,34.86,71.80,26.69,38.89,0.000,0.2131,29.983,4.56
1220,12/29/14 09:30:00,4.1,-0.204,0.006,276,4.6,9.1,257,35.83,69.90,26.98,38.94,0.000,0.2131,29.983,4.56
1221,12/29/14 09:45:00,3.5,-0.204,0.006,299,4.6,9.5,256,36.89,67.40,27.12,39.03,0.000,0.2131,29.989,4.56
1222,12/29/14 10:00:00,3.5,-0.204,0.006,322,5.0,12.9,254,37.99,64.50,27.10,39.12,0.000,0.2131,29.989,4.56
1223,12/29/14 10:15:00,2.9,-0.204,0.006,339,5.8,12.5,261,38.32,62.10,26.49,39.27,0.000,0.2131,29.992,4.56
1224,12/29/14 10:30:00,3.5,-0.204,0.006,358,7.1,13.3,251,38.56,60.40,26.06,39.41,0.000,0.2124,29.989,4.56
1225,12/29/14 10:45:00,3.5,-0.204,0.006,374,6.2,13.7,267,39.31,57.90,25.75,39.55,0.000,0.2124,29.977,4.56
1226,12/29/14 11:00:00,2.9,-0.204,0.006,398,5.0,10.8,271,39.97,54.50,24.91,39.74,0.000,0.2124,29.969,4.56
1227,12/29/14 11:15:00,2.9,-0.204,0.006,414,7.1,16.2,251,40.20,53.70,24.78,39.88,0.000,0.2124,29.960,4.56
1228,12/29/14 11:30:00,2.4,-0.204,0.006,194,6.2,12.5,261,39.69,52.60,23.79,40.02,0.000,0.2124,29.951,4.59
1229,12/29/14 11:45:00,2.9,-0.204,0.006,368,6.2,14.5,282,40.20,50.70,23.40,40.16,0.000,0.2131,29.942,4.56
1230,12/29/14 12:00:00,2.9,-0.204,0.006,363,7.1,14.1,282,39.74,49.00,22.15,40.25,0.000,0.2124,29.942,4.56
1231,12/29/14 12:15:00,2.4,-0.204,0.006,173,5.8,10.8,271,40.44,48.70,22.66,40.35,0.000,0.2124,29.942,4.56
1232,12/29/14 12:30:00,2.9,-0.204,0.006,458,6.6,11.6,275,40.35,49.30,22.87,40.44,0.000,0.2124,29.939,4.51
1233,12/29/14 12:45:00,2.4,-0.204,0.006,268,7.5,16.6,253,39.60,49.00,22.03,40.53,0.000,0.2124,29.939,4.56
1234,12/29/14 13:00:00,2.4,-0.204,0.006,281,5.4,11.6,277,40.44,47.90,22.26,40.58,0.000,0.2124,29.939,4.56
1235,12/29/14 13:15:00,1.8,-0.204,0.006,153,5.8,12.9,284,40.02,47.20,21.54,40.63,0.000,0.2116,29.939,4.56
1236,12/29/14 13:30:00,2.9,-0.204,0.006,334,7.1,14.5,263,40.53,44.90,20.84,40.67,0.000,0.2116,29.930,4.54
1237,12/29/14 13:45:00,2.4,-0.204,0.006,234,5.4,13.7,282,40.58,43.70,20.25,40.72,0.000,0.2116,29.933,4.56
1238,12/29/14 14:00:00,2.4,-0.204,0.006,154,5.4,11.6,293,39.97,42.80,19.20,40.76,0.000,0.2116,29.933,4.56
1239,12/29/14 14:15:00,1.8,-0.204,0.006,144,4.2,9.5,295,40.30,42.90,19.54,40.72,0.000,0.2124,29.936,4.56
1240,12/29/14 14:30:00,2.4,-0.204,0.006,168,5.4,10.8,274,40.20,42.90,19.47,40.72,0.000,0.2109,29.942,4.54
1241,12/29/14 14:45:00,1.8,-0.204,0.006,63,5.8,10.4,274,39.69,43.00,19.06,40.72,0.000,0.2109,29.945,4.56
1242,12/29/14 15:00:00,1.8,-0.204,0.006,41,4.6,8.3,275,39.36,44.00,19.29,40.67,0.000,0.2109,29.954,4.56
1243,12/29/14 15:15:00,1.8,-0.204,0.006,32,5.4,10.8,258,39.50,44.00,19.42,40.63,0.000,0.2109,29.957,4.56
1244,12/29/14 15:30:00,1.8,-0.204,0.006,69,4.6,9.5,288,39.36,42.90,18.70,40.53,0.000,0.2109,29.966,4.53
1245,12/29/14 15:45:00,1.8,-0.204,0.006,59,4.2,7.9,285,39.22,42.70,18.46,40.49,0.000,0.2102,29.969,4.56
1246,12/29/14 16:00:00,1.8,-0.204,0.006,18,4.2,11.6,291,38.23,43.20,17.83,40.44,0.000,0.2109,29.977,4.53
1247,12/29/14 16:15:00,1.8,-0.204,0.006,4,3.7,7.9,285,37.89,43.80,17.85,40.39,0.000,0.2109,29.986,4.51
1248,12/29/14 16:30:00,1.8,-0.204,0.006,1,3.3,7.5,282,37.23,44.60,17.65,40.30,0.000,0.2109,29.992,4.46
1249,12/29/14 16:45:00,1.8,-0.204,0.006,1,3.7,7.9,263,37.32,45.30,18.10,40.20,0.000,0.2102,29.989,4.47
1250,12/29/14 17:00:00,1.8,-0.204,0.006,1,2.9,7.5,281,36.60,46.40,18.00,40.06,0.000,0.2102,29.989,4.47
1251,12/29/14 17:15:00,1.8,-0.204,0.006,1,2.1,3.7,267,36.07,47.50,18.05,39.97,0.000,0.2102,29.989,4.47
1252,12/29/14 17:30:00,1.2,-0.204,0.006,1,2.1,4.6,256,35.49,48.80,18.16,39.83,0.000,0.2102,29.992,4.44
1253,12/29/14 17:45:00,1.8,-0.204,0.006,1,1.7,3.7,261,34.76,50.60,18.32,39.74,0.000,0.2102,29.998,4.45
1254,12/29/14 18:00:00,1.2,-0.204,0.006,1,2.1,5.0,260,34.71,51.50,18.68,39.60,0.000,0.2102,30.004,4.45
1255,12/29/14 18:15:00,1.2,-0.204,0.006,1,2.1,4.2,272,34.03,51.90,18.23,39.45,0.000,0.2095,30.007,4.45
1256,12/29/14 18:30:00,1.2,-0.204,0.006,1,1.7,3.7,299,33.53,52.80,18.16,39.31,0.000,0.2102,30.013,4.42
1257,12/29/14 18:45:00,1.8,-0.204,0.006,1,1.7,3.7,309,33.48,54.70,18.93,39.22,0.000,0.2102,30.019,4.44
1258,12/29/14 19:00:00,1.8,-0.204,0.006,1,2.1,5.0,343,33.09,54.20,18.36,39.12,0.000,0.2102,30.028,4.44
1259,12/29/14 19:15:00,1.8,-0.204,0.006,1,1.7,3.7,329,32.49,55.40,18.30,39.03,0.000,0.2095,30.033,4.44
1260,12/29/14 19:30:00,1.8,-0.204,0.006,1,1.7,6.6,338,32.24,57.70,19.02,38.94,0.000,0.2095,30.033,4.39
1261,12/29/14 19:45:00,1.8,-0.204,0.006,1,2.5,5.4,341,31.99,55.90,18.05,38.84,0.000,0.2095,30.033,4.46
1262,12/29/14 20:00:00,1.8,-0.204,0.006,1,2.1,4.6,326,31.09,56.00,17.24,38.75,0.000,0.2095,30.033,4.43
1263,12/29/14 20:15:00,1.8,-0.204,0.006,1,1.7,4.2,336,30.68,57.00,17.26,38.65,0.000,0.2095,30.036,4.43
1264,12/29/14 20:30:00,1.2,-0.204,0.006,1,2.1,4.2,337,30.12,58.40,17.29,38.51,0.000,0.2087,30.042,4.39
1265,12/29/14 20:45:00,1.2,-0.204,0.006,1,1.7,2.5,336,29.76,59.00,17.20,38.42,0.000,0.2087,30.042,4.42
1266,12/29/14 21:00:00,1.8,-0.204,0.006,1,1.2,2.1,336,28.58,61.30,16.97,38.32,0.000,0.2087,30.048,4.42
1267,12/29/14 21:15:00,1.8,-0.204,0.006,1,0.8,1.7,336,27.64,64.60,17.28,38.23,0.000,0.2080,30.048,4.42
1268,12/29/14 21:30:00,1.8,-0.204,0.006,1,0.4,2.1,336,28.16,65.40,18.07,38.13,0.000,0.2080,30.048,4.38
1269,12/29/14 21:45:00,1.8,-0.204,0.006,1,0.8,2.5,336,28.37,62.20,17.10,37.99,0.000,0.2073,30.048,4.39
1270,12/29/14 22:00:00,1.8,-0.204,0.006,1,0.8,1.7,336,28.84,61.40,17.24,37.89,0.000,0.2073,30.051,4.40
1271,12/29/14 22:15:00,1.8,-0.204,0.006,1,0.8,2.1,336,26.75,62.20,15.57,37.80,0.000,0.2066,30.054,4.41
1272,12/29/14 22:30:00,1.8,-0.204,0.006,1,1.2,3.3,334,27.85,65.50,17.80,37.70,0.000,0.2066,30.054,4.36
1273,12/29/14 22:45:00,1.8,-0.204,0.006,1,0.4,1.7,333,28.11,63.20,17.22,37.61,0.000,0.2066,30.057,4.39
1274,12/29/14 23:00:00,1.8,-0.204,0.006,1,1.2,3.3,333,27.49,64.60,17.13,37.56,0.000,0.2066,30.060,4.39
1275,12/29/14 23:15:00,1.8,-0.204,0.006,1,1.7,4.6,309,27.69,62.50,16.57,37.51,0.000,0.2058,30.063,4.39
1276,12/29/14 23:30:00,1.8,-0.204,0.006,1,2.5,7.5,319,28.48,60.70,16.63,37.46,0.000,0.2058,30.063,4.36
1277,12/29/14 23:45:00,1.8,-0.204,0.006,1,2.9,8.3,324,28.16,58.40,15.46,37.37,0.000,0.2058,30.063,4.39
1278,12/30/14 00:00:00,1.8,-0.204,0.006,1,3.7,9.1,317,28.27,56.60,14.85,37.37,0.000,0.2058,30.066,4.39
1279,12/30/14 00:15:00,1.2,-0.204,0.006,1,3.3,8.7,317,27.75,55.50,13.89,37.32,0.000,0.2058,30.069,4.39
1280,12/30/14 00:30:00,1.2,-0.204,0.006,1,2.5,5.0,319,27.22,55.90,13.57,37.32,0.000,0.2058,30.072,4.35
1281,12/30/14 00:45:00,1.2,-0.204,0.006,1,0.4,3.7,312,26.70,57.90,13.87,37.27,0.000,0.2051,30.075,4.38
1282,12/30/14 01:00:00,1.2,-0.204,0.006,1,1.7,6.2,310,26.54,57.80,13.69,37.18,0.000,0.2051,30.078,4.39
1283,12/30/14 01:15:00,1.2,-0.204,0.006,1,2.9,6.2,319,26.75,57.30,13.69,37.13,0.000,0.2051,30.087,4.39
1284,12/30/14 01:30:00,1.2,-0.204,0.006,1,2.9,6.2,327,26.43,56.60,13.12,37.08,0.000,0.2051,30.095,4.35
1285,12/30/14 01:45:00,1.2,-0.204,0.006,1,2.5,5.8,329,26.22,56.30,12.79,37.03,0.000,0.2051,30.104,4.37
1286,12/30/14 02:00:00,1.2,-0.204,0.006,1,4.2,8.7,347,26.06,53.80,11.62,36.99,0.000,0.2044,30.113,4.38
1287,12/30/14 02:15:00,1.2,-0.204,0.006,1,4.2,11.6,344,25.68,52.70,10.81,36.89,0.000,0.2044,30.116,4.39
1288,12/30/14 02:30:00,1.2,-0.204,0.006,1,3.7,7.9,333,25.36,54.00,11.05,36.79,0.000,0.2044,30.119,4.34
1289,12/30/14 02:45:00,1.2,-0.204,0.006,1,4.2,7.9,350,25.15,55.00,11.26,36.79,0.000,0.2044,30.125,4.36
1290,12/30/14 03:00:00,1.2,-0.204,0.006,1,3.3,7.5,355,24.61,55.80,11.08,36.65,0.000,0.2044,30.125,4.37
1291,12/30/14 03:15:00,1.2,-0.204,0.006,1,2.9,5.8,10,24.39,56.20,11.03,36.60,0.000,0.2037,30.131,4.38
1292,12/30/14 03:30:00,1.2,-0.204,0.006,1,2.9,6.2,3,23.85,56.30,10.56,36.60,0.000,0.2037,30.131,4.34
1293,12/30/14 03:45:00,0.6,-0.204,0.006,1,2.5,5.8,355,23.46,56.60,10.33,36.65,0.000,0.2037,30.137,4.36
