Data Format: 
627,1/25/15 12:55:00,2.9,-0.204,0.006,463,9.5,18.3,265,37.18,52.40,21.38,35.35,0.000,0.1034,29.481,4.54
628,1/25/15 13:00:00,2.9,-0.204,0.006,466,11.2,16.6,251,36.84,51.90,20.84,35.35,0.000,0.1034,29.478,4.54
629,1/25/15 13:05:00,2.9,-0.204,0.006,498,7.9,13.3,281,37.51,52.40,21.69,35.35,0.000,0.1034,29.481,4.54
630,1/25/15 13:10:00,2.9,-0.204,0.006,482,7.9,14.9,267,37.56,51.70,21.42,35.35,0.000,0.1034,29.484,4.57
631,1/25/15 13:15:00,2.9,-0.204,0.006,504,7.5,13.3,274,37.37,51.90,21.33,35.35,0.000,0.1034,29.487,4.54
632,1/25/15 13:20:00,3.5,-0.204,0.006,469,5.8,12.0,279,38.18,51.70,21.99,35.35,0.010,0.1034,29.490,4.54
633,1/25/15 13:25:00,1.8,-0.204,0.006,92,9.5,16.2,274,36.22,50.20,19.47,35.35,0.010,0.1034,29.496,4.55
634,1/25/15 13:30:00,2.4,-0.204,0.006,496,10.4,20.3,264,36.17,50.30,19.47,35.35,0.010,0.1034,29.493,4.54
635,1/25/15 13:35:00,2.9,-0.204,0.006,543,7.9,13.7,271,36.89,50.50,20.25,35.35,0.010,0.1034,29.496,4.55
636,1/25/15 13:40:00,2.9,-0.204,0.006,554,7.1,10.8,258,37.32,50.20,20.50,35.35,0.010,0.1034,29.496,4.55
637,1/25/15 13:45:00,2.9,-0.204,0.006,464,6.6,14.5,263,37.89,49.50,20.70,35.35,0.010,0.1042,29.499,4.54
638,1/25/15 13:50:00,2.9,-0.204,0.006,449,7.9,16.6,281,37.27,47.40,19.11,35.39,0.010,0.1042,29.505,4.54
639,1/25/15 13:55:00,2.9,-0.204,0.006,431,5.4,12.5,303,37.85,46.70,19.29,35.39,0.020,0.1042,29.508,4.54
640,1/25/15 14:00:00,2.4,-0.204,0.006,396,8.3,20.8,267,36.79,46.20,18.09,35.44,0.010,0.1042,29.511,4.54
641,1/25/15 14:05:00,2.4,-0.204,0.006,391,8.3,14.1,274,36.79,46.40,18.18,35.44,0.000,0.1042,29.514,4.54
642,1/25/15 14:10:00,2.4,-0.204,0.006,361,9.1,13.3,282,36.36,45.90,17.53,35.39,0.010,0.1042,29.523,4.55
643,1/25/15 14:15:00,1.8,-0.204,0.006,278,7.1,15.4,272,36.02,46.70,17.62,35.39,0.010,0.1042,29.526,4.55
644,1/25/15 14:20:00,2.4,-0.204,0.006,109,6.6,14.1,279,36.70,46.00,17.89,35.39,0.000,0.1042,29.526,4.55
645,1/25/15 14:25:00,2.4,-0.204,0.006,173,9.1,19.1,258,35.30,46.60,16.90,35.39,0.000,0.1042,29.531,4.55
646,1/25/15 14:30:00,2.4,-0.204,0.006,322,6.6,16.2,274,36.41,47.20,18.23,35.39,0.010,0.1042,29.531,4.54
647,1/25/15 14:35:00,2.4,-0.204,0.006,312,8.7,15.8,272,36.22,46.00,17.46,35.39,0.000,0.1042,29.534,4.55
648,1/25/15 14:40:00,2.4,-0.204,0.006,303,7.9,12.9,278,36.22,45.90,17.40,35.35,0.010,0.1042,29.540,4.55
649,1/25/15 14:45:00,2.4,-0.204,0.006,293,8.7,17.0,268,36.12,45.40,17.06,35.35,0.000,0.1042,29.543,4.54
650,1/25/15 14:50:00,1.8,-0.204,0.006,279,8.7,17.8,272,35.88,45.40,16.84,35.35,0.000,0.1042,29.543,4.55
651,1/25/15 14:55:00,1.8,-0.204,0.006,272,9.5,16.2,253,35.78,44.80,16.45,35.35,0.000,0.1042,29.552,4.56
652,1/25/15 15:00:00,1.8,-0.204,0.006,264,9.5,17.8,257,35.64,44.50,16.16,35.35,0.000,0.1042,29.555,4.56
653,1/25/15 15:05:00,1.8,-0.204,0.006,252,7.9,12.9,272,35.88,44.90,16.57,35.35,0.010,0.1042,29.561,4.55
654,1/25/15 15:10:00,1.8,-0.204,0.006,237,9.5,20.3,284,35.44,44.40,15.93,35.35,0.000,0.1049,29.564,4.56
655,1/25/15 15:15:00,1.8,-0.204,0.006,223,5.4,11.2,285,35.88,44.40,16.32,35.30,0.000,0.1042,29.567,4.56
656,1/25/15 15:20:00,1.8,-0.204,0.006,212,7.9,15.4,271,35.54,43.20,15.39,35.30,0.000,0.1049,29.567,4.55
657,1/25/15 15:25:00,1.8,-0.204,0.006,201,10.0,17.0,254,35.15,43.00,14.92,35.25,0.000,0.1042,29.567,4.56
658,1/25/15 15:30:00,1.8,-0.204,0.006,189,8.7,15.8,265,35.15,42.90,14.86,35.25,0.000,0.1049,29.573,4.56
659,1/25/15 15:35:00,1.8,-0.204,0.006,178,9.1,18.7,258,35.01,42.60,14.58,35.25,0.000,0.1049,29.576,4.56
660,1/25/15 15:40:00,1.8,-0.204,0.006,167,10.0,15.8,270,34.81,42.10,14.13,35.25,0.000,0.1049,29.576,4.56
661,1/25/15 15:45:00,1.2,-0.204,0.006,123,8.7,16.6,278,34.71,42.60,14.31,35.25,0.000,0.1049,29.582,4.54
662,1/25/15 15:50:00,1.8,-0.204,0.006,143,8.7,15.4,293,34.52,42.90,14.29,35.25,0.000,0.1049,29.585,4.55
663,1/25/15 15:55:00,1.2,-0.204,0.006,127,8.7,13.3,285,34.42,43.00,14.25,35.25,0.000,0.1049,29.588,4.56
664,1/25/15 16:00:00,1.2,-0.204,0.006,61,8.3,16.6,271,33.83,42.80,13.62,35.25,0.000,0.1049,29.593,4.56
665,1/25/15 16:05:00,1.2,-0.204,0.006,42,8.7,14.9,292,33.44,42.60,13.15,35.25,0.000,0.1049,29.602,4.56
666,1/25/15 16:10:00,1.2,-0.204,0.006,24,8.7,16.2,284,33.04,42.90,12.96,35.25,0.000,0.1049,29.602,4.54
667,1/25/15 16:15:00,1.2,-0.204,0.006,14,7.9,12.9,286,32.64,43.50,12.90,35.25,0.000,0.1049,29.602,4.54
668,1/25/15 16:20:00,1.2,-0.204,0.006,13,7.5,15.8,291,32.49,43.60,12.81,35.25,0.000,0.1049,29.605,4.53
669,1/25/15 16:25:00,1.2,-0.204,0.006,11,5.8,12.0,282,32.09,44.60,12.97,35.25,0.000,0.1049,29.608,4.51
670,1/25/15 16:30:00,0.6,-0.204,0.006,11,6.2,10.4,295,31.94,44.40,12.72,35.25,0.000,0.1056,29.614,4.51
671,1/25/15 16:35:00,0.6,-0.204,0.006,9,3.3,5.4,282,31.54,45.40,12.87,35.30,0.000,0.1056,29.617,4.50
672,1/25/15 16:40:00,0.6,-0.204,0.006,8,3.3,6.6,277,31.39,45.80,12.92,35.25,0.000,0.1056,29.620,4.50
673,1/25/15 16:45:00,0.6,-0.204,0.006,4,3.7,6.6,274,31.19,46.80,13.23,35.20,0.000,0.1056,29.626,4.45
674,1/25/15 16:50:00,1.2,-0.204,0.006,2,5.8,12.5,278,31.19,47.00,13.32,35.15,0.000,0.1056,29.626,4.46
675,1/25/15 16:55:00,0.6,-0.204,0.006,1,7.9,13.3,267,31.34,45.30,12.63,35.01,0.000,0.1049,29.626,4.46
676,1/25/15 17:00:00,1.2,-0.204,0.006,1,5.8,10.8,271,30.94,45.80,12.51,34.81,0.000,0.1056,29.629,4.46
677,1/25/15 17:05:00,0.6,-0.204,0.006,1,3.3,8.7,284,30.58,46.20,12.38,34.57,0.000,0.1049,29.638,4.46
678,1/25/15 17:10:00,0.6,-0.204,0.006,1,2.9,8.3,278,30.58,45.50,12.04,34.47,0.000,0.1056,29.647,4.46
679,1/25/15 17:15:00,0.6,-0.204,0.006,1,4.6,8.7,277,30.58,45.90,12.24,34.42,0.000,0.1056,29.647,4.46
680,1/25/15 17:20:00,1.2,-0.204,0.006,1,5.4,9.1,277,30.38,45.70,11.95,34.37,0.000,0.1049,29.647,4.46
681,1/25/15 17:25:00,1.2,-0.204,0.006,1,6.2,10.8,296,30.43,46.00,12.15,34.32,0.000,0.1049,29.650,4.46
682,1/25/15 17:30:00,0.6,-0.204,0.006,1,5.4,10.0,293,30.12,45.90,11.80,34.27,0.000,0.1056,29.656,4.46
683,1/25/15 17:35:00,1.2,-0.204,0.006,1,6.2,10.8,293,30.28,45.10,11.55,34.22,0.000,0.1056,29.658,4.46
684,1/25/15 17:40:00,1.2,-0.204,0.006,1,5.8,10.0,293,30.22,45.40,11.66,34.17,0.000,0.1049,29.661,4.46
685,1/25/15 17:45:00,0.6,-0.204,0.006,1,5.4,10.8,277,29.97,45.50,11.48,34.27,0.000,0.1049,29.664,4.43
686,1/25/15 17:50:00,0.6,-0.204,0.006,1,4.2,8.3,284,29.76,45.70,11.39,34.27,0.000,0.1049,29.673,4.44
687,1/25/15 17:55:00,0.6,-0.204,0.006,1,4.2,6.6,274,29.71,46.10,11.53,34.22,0.000,0.1049,29.679,4.44
688,1/25/15 18:00:00,0.6,-0.204,0.006,1,2.9,5.8,284,29.35,46.70,11.50,34.17,0.000,0.1049,29.685,4.44
689,1/25/15 18:05:00,0.6,-0.204,0.006,1,5.4,9.1,272,29.41,46.90,11.64,34.17,0.000,0.1049,29.688,4.44
690,1/25/15 18:10:00,1.2,-0.204,0.006,1,3.7,6.6,265,29.25,47.40,11.73,34.17,0.000,0.1056,29.694,4.44
691,1/25/15 18:15:00,0.6,-0.204,0.006,1,3.7,8.3,288,29.20,47.40,11.68,34.12,0.000,0.1056,29.703,4.45
692,1/25/15 18:20:00,0.6,-0.204,0.006,1,4.2,7.9,295,29.30,47.10,11.64,34.12,0.000,0.1049,29.712,4.44
693,1/25/15 18:25:00,0.6,-0.204,0.006,1,3.7,6.6,286,29.05,47.50,11.59,34.08,0.000,0.1049,29.715,4.44
694,1/25/15 18:30:00,1.2,-0.204,0.006,1,5.4,9.1,289,29.15,47.20,11.53,34.08,0.000,0.1049,29.718,4.44
695,1/25/15 18:35:00,0.6,-0.204,0.006,1,5.4,10.0,289,29.15,46.90,11.41,34.08,0.000,0.1049,29.720,4.44
696,1/25/15 18:40:00,1.2,-0.204,0.006,1,5.0,7.5,298,28.99,46.90,11.26,34.03,0.000,0.1049,29.729,4.44
697,1/25/15 18:45:00,0.6,-0.204,0.006,1,5.0,10.4,309,28.99,46.30,10.98,34.03,0.000,0.1049,29.735,4.42
698,1/25/15 18:50:00,1.2,-0.204,0.006,1,5.0,8.3,293,28.84,46.60,10.98,34.03,0.000,0.1049,29.741,4.42
699,1/25/15 18:55:00,0.6,-0.204,0.006,1,3.7,7.5,281,28.42,47.60,11.07,34.03,0.000,0.1049,29.744,4.42
700,1/25/15 19:00:00,1.2,-0.204,0.006,1,2.5,5.8,286,28.22,48.80,11.43,34.03,0.000,0.1049,29.750,4.43
701,1/25/15 19:05:00,0.6,-0.204,0.006,1,2.9,5.8,299,28.16,48.90,11.43,33.98,0.000,0.1049,29.753,4.43
702,1/25/15 19:10:00,0.6,-0.204,0.006,1,2.5,5.0,295,27.64,49.80,11.35,33.98,0.000,0.1049,29.762,4.43
703,1/25/15 19:15:00,0.6,-0.204,0.006,1,5.4,10.8,288,27.90,49.40,11.43,33.93,0.000,0.1049,29.759,4.43
704,1/25/15 19:20:00,1.2,-0.204,0.006,1,5.4,10.0,292,27.80,49.30,11.28,33.93,0.000,0.1049,29.759,4.43
705,1/25/15 19:25:00,0.6,-0.204,0.006,1,5.4,9.5,296,27.64,49.00,10.99,33.88,0.000,0.1049,29.762,4.44
706,1/25/15 19:30:00,0.6,-0.204,0.006,1,4.2,7.5,307,27.38,49.30,10.89,33.88,0.000,0.1049,29.765,4.43
707,1/25/15 19:35:00,0.6,-0.204,0.006,1,3.7,7.5,281,27.17,49.80,10.92,33.88,0.000,0.1049,29.768,4.43
708,1/25/15 19:40:00,0.6,-0.204,0.006,1,4.2,8.7,291,27.12,49.80,10.87,33.88,0.000,0.1049,29.774,4.43
709,1/25/15 19:45:00,0.6,-0.204,0.006,1,3.7,5.8,299,26.85,50.10,10.76,33.88,0.000,0.1049,29.777,4.39
710,1/25/15 19:50:00,0.6,-0.204,0.006,1,3.3,6.2,305,26.59,50.80,10.83,33.78,0.000,0.1049,29.780,4.40
711,1/25/15 19:55:00,0.6,-0.204,0.006,1,2.9,5.4,295,26.43,51.00,10.76,33.58,0.000,0.1049,29.782,4.42
712,1/25/15 20:00:00,0.6,-0.204,0.006,1,2.5,4.2,295,26.22,51.60,10.83,33.44,0.000,0.1049,29.785,4.42
713,1/25/15 20:05:00,0.6,-0.204,0.006,1,2.9,5.0,300,25.95,52.50,10.98,33.39,0.000,0.1049,29.788,4.42
714,1/25/15 20:10:00,0.6,-0.204,0.006,1,2.5,5.0,298,25.74,53.40,11.16,33.39,0.000,0.1049,29.791,4.42
715,1/25/15 20:15:00,0.6,-0.204,0.006,1,1.2,3.7,293,25.36,53.50,10.85,33.34,0.000,0.1049,29.797,4.42
716,1/25/15 20:20:00,0.6,-0.204,0.006,1,0.4,1.7,270,24.77,54.50,10.71,33.29,0.000,0.1049,29.803,4.42
717,1/25/15 20:25:00,1.2,-0.204,0.006,1,1.7,2.5,270,24.23,57.60,11.43,33.24,0.000,0.1049,29.806,4.42
718,1/25/15 20:30:00,1.2,-0.204,0.006,1,1.7,2.5,270,23.90,60.60,12.27,33.24,0.000,0.1049,29.809,4.42
719,1/25/15 20:35:00,0.6,-0.204,0.006,1,2.9,5.4,298,24.72,57.60,11.89,33.19,0.000,0.1049,29.815,4.42
720,1/25/15 20:40:00,1.2,-0.204,0.006,1,2.5,5.0,343,24.82,54.00,10.54,33.19,0.000,0.1049,29.815,4.42
721,1/25/15 20:45:00,1.2,-0.204,0.006,1,2.9,5.4,314,24.39,52.90,9.68,33.14,0.000,0.1049,29.815,4.38
722,1/25/15 20:50:00,1.2,-0.204,0.006,1,4.6,7.1,320,24.61,51.60,9.34,33.14,0.000,0.1049,29.809,4.39
723,1/25/15 20:55:00,1.2,-0.204,0.006,1,3.3,6.6,333,24.61,50.60,8.91,33.14,0.000,0.1049,29.809,4.39
724,1/25/15 21:00:00,1.2,-0.204,0.006,1,2.1,3.7,337,24.17,50.10,8.28,33.09,0.000,0.1049,29.818,4.39
725,1/25/15 21:05:00,0.6,-0.204,0.006,1,2.9,5.0,314,23.90,50.90,8.37,33.04,0.000,0.1049,29.818,4.39
726,1/25/15 21:10:00,0.6,-0.204,0.006,1,3.3,5.8,319,23.68,52.40,8.82,33.04,0.000,0.1049,29.818,4.40
727,1/25/15 21:15:00,0.6,-0.204,0.006,1,2.5,6.2,313,23.63,52.00,8.60,32.99,0.000,0.1049,29.824,4.40
728,1/25/15 21:20:00,0.6,-0.204,0.006,1,2.5,6.2,310,23.63,51.80,8.51,32.99,0.000,0.1049,29.824,4.40
729,1/25/15 21:25:00,0.6,-0.204,0.006,1,2.5,5.0,331,23.46,51.90,8.40,32.99,0.000,0.1049,29.824,4.40
730,1/25/15 21:30:00,0.6,-0.204,0.006,1,2.5,4.2,334,23.24,52.20,8.31,32.89,0.000,0.1049,29.824,4.40
731,1/25/15 21:35:00,0.6,-0.204,0.006,1,2.9,5.8,312,23.19,52.80,8.53,32.89,0.000,0.1049,29.830,4.40
732,1/25/15 21:40:00,0.6,-0.204,0.006,1,4.2,8.7,329,23.08,52.30,8.20,32.89,0.000,0.1049,29.833,4.40
733,1/25/15 21:45:00,0.6,-0.204,0.006,1,4.6,7.9,333,23.13,51.90,8.10,32.89,0.000,0.1049,29.830,4.37
734,1/25/15 21:50:00,0.6,-0.204,0.006,1,4.2,7.5,337,23.02,51.50,7.81,32.89,0.000,0.1049,29.830,4.39
735,1/25/15 21:55:00,0.6,-0.204,0.006,1,4.2,6.6,334,22.91,51.70,7.79,32.89,0.000,0.1049,29.836,4.39
736,1/25/15 22:00:00,0.6,-0.204,0.006,1,4.2,6.6,343,22.86,52.30,8.01,32.89,0.000,0.1049,29.839,4.39
737,1/25/15 22:05:00,0.6,-0.204,0.006,1,4.6,7.5,355,22.86,52.30,8.01,32.84,0.000,0.1042,29.839,4.39
738,1/25/15 22:10:00,0.6,-0.204,0.006,1,6.2,11.2,347,22.64,52.20,7.75,32.79,0.000,0.1049,29.842,4.39
739,1/25/15 22:15:00,0.6,-0.204,0.006,1,5.8,12.0,347,22.41,52.30,7.59,32.79,0.000,0.1049,29.844,4.39
740,1/25/15 22:20:00,0.6,-0.204,0.006,1,5.8,12.5,348,22.36,52.60,7.66,32.79,0.000,0.1042,29.844,4.39
741,1/25/15 22:25:00,0.6,-0.204,0.006,1,5.0,9.1,338,22.14,52.30,7.32,32.74,0.000,0.1049,29.844,4.39
742,1/25/15 22:30:00,0.6,-0.204,0.006,1,6.6,12.0,336,22.02,51.90,7.05,32.74,0.000,0.1042,29.844,4.39
743,1/25/15 22:35:00,0.6,-0.204,0.006,1,6.2,12.9,331,21.74,51.50,6.62,32.74,0.000,0.1042,29.844,4.39
744,1/25/15 22:40:00,0.6,-0.204,0.006,1,6.6,12.9,347,21.86,51.20,6.60,32.74,0.000,0.1042,29.844,4.42
745,1/25/15 22:45:00,0.6,-0.204,0.006,1,7.5,13.3,348,21.74,50.20,6.06,32.69,0.000,0.1042,29.844,4.34
746,1/25/15 22:50:00,0.0,-0.204,0.006,1,6.6,12.5,329,21.46,50.40,5.90,32.69,0.000,0.1042,29.847,4.36
747,1/25/15 22:55:00,0.6,-0.204,0.006,1,5.4,10.4,324,21.24,50.70,5.81,32.69,0.000,0.1042,29.847,4.36
748,1/25/15 23:00:00,0.6,-0.204,0.006,1,4.6,8.3,330,21.01,51.10,5.77,32.69,0.000,0.1042,29.850,4.37
749,1/25/15 23:05:00,0.6,-0.204,0.006,1,5.0,8.7,337,21.01,51.60,5.99,32.69,0.000,0.1042,29.853,4.38
750,1/25/15 23:10:00,0.0,-0.204,0.006,1,3.3,7.1,337,20.61,52.00,5.79,32.69,0.000,0.1042,29.862,4.38
751,1/25/15 23:15:00,0.0,-0.204,0.006,1,2.9,9.5,336,20.56,52.80,6.06,32.69,0.000,0.1042,29.868,4.39
752,1/25/15 23:20:00,0.6,-0.204,0.006,1,5.0,7.5,314,20.61,53.30,6.33,32.69,0.000,0.1042,29.871,4.39
753,1/25/15 23:25:00,0.6,-0.204,0.006,1,3.3,7.5,334,20.44,53.90,6.40,32.69,0.000,0.1042,29.874,4.39
754,1/25/15 23:30:00,0.6,-0.204,0.006,1,4.2,7.5,355,20.33,54.40,6.51,32.69,0.000,0.1042,29.877,4.39
755,1/25/15 23:35:00,0.6,-0.204,0.006,1,5.4,11.2,348,20.10,54.80,6.46,32.64,0.000,0.1042,29.880,4.39
756,1/25/15 23:40:00,0.6,-0.204,0.006,1,5.0,8.3,323,19.81,55.40,6.42,32.69,0.000,0.1042,29.883,4.39
757,1/25/15 23:45:00,0.0,-0.204,0.006,1,5.0,10.4,321,19.53,55.90,6.35,32.69,0.000,0.1034,29.889,4.35
758,1/25/15 23:50:00,0.6,-0.204,0.006,1,5.8,11.2,321,19.41,56.10,6.31,32.69,0.000,0.1034,29.892,4.36
759,1/25/15 23:55:00,0.6,-0.204,0.006,1,5.8,8.7,324,19.30,56.00,6.17,32.69,0.000,0.1034,29.898,4.36
760,1/26/15 00:00:00,0.6,-0.204,0.006,1,4.2,7.5,326,19.01,56.70,6.17,32.69,0.000,0.1034,29.901,4.39
761,1/26/15 00:05:00,0.0,-0.204,0.006,1,4.2,7.9,316,18.89,57.50,6.37,32.69,0.000,0.1034,29.901,4.38
762,1/26/15 00:10:00,0.6,-0.204,0.006,1,4.6,9.1,321,18.60,57.80,6.21,32.69,0.000,0.1034,29.898,4.38
763,1/26/15 00:15:00,0.6,-0.204,0.006,1,5.4,10.4,340,18.60,58.40,6.44,32.69,0.000,0.1034,29.898,4.38
764,1/26/15 00:20:00,0.6,-0.204,0.006,1,7.9,13.3,330,18.25,58.00,5.95,32.64,0.000,0.1034,29.901,4.38
765,1/26/15 00:25:00,0.0,-0.204,0.006,1,7.1,12.5,348,17.84,58.00,5.56,32.64,0.000,0.1034,29.898,4.38
766,1/26/15 00:30:00,0.6,-0.204,0.006,1,8.3,14.5,341,17.60,57.70,5.23,32.59,0.000,0.1034,29.904,4.38
767,1/26/15 00:35:00,0.6,-0.204,0.006,1,7.5,12.5,351,17.42,57.80,5.09,32.59,0.000,0.1034,29.904,4.39
768,1/26/15 00:40:00,0.0,-0.204,0.006,1,6.6,13.7,345,17.18,58.50,5.13,32.59,0.000,0.1027,29.901,4.39
769,1/26/15 00:45:00,0.0,-0.204,0.006,1,5.0,11.2,340,16.83,59.10,5.02,32.59,0.000,0.1027,29.898,4.34
770,1/26/15 00:50:00,0.6,-0.204,0.006,1,5.0,11.6,344,16.83,59.70,5.23,32.54,0.000,0.1034,29.901,4.35
771,1/26/15 00:55:00,0.0,-0.204,0.006,1,4.2,9.1,350,16.71,59.90,5.20,32.54,0.000,0.1027,29.904,4.36
772,1/26/15 01:00:00,0.0,-0.204,0.006,1,3.7,10.0,344,16.53,60.10,5.11,32.54,0.000,0.1027,29.909,4.36
773,1/26/15 01:05:00,0.0,-0.204,0.006,1,5.0,9.1,336,16.53,60.00,5.07,32.59,0.000,0.1027,29.909,4.36
774,1/26/15 01:10:00,0.0,-0.204,0.006,1,4.2,7.5,347,16.41,60.30,5.05,32.59,0.000,0.1027,29.909,4.36
775,1/26/15 01:15:00,0.0,-0.204,0.006,1,4.2,8.3,321,16.23,60.80,5.07,32.59,0.000,0.1027,29.907,4.36
776,1/26/15 01:20:00,0.0,-0.204,0.006,1,5.8,12.9,1,16.23,60.50,4.96,32.59,0.000,0.1027,29.907,4.37
777,1/26/15 01:25:00,0.0,-0.204,0.006,1,5.0,10.0,351,15.98,58.70,4.08,32.54,0.000,0.1027,29.909,4.37
778,1/26/15 01:30:00,0.0,-0.204,0.006,1,5.8,12.5,330,15.86,58.00,3.70,32.54,0.000,0.1020,29.912,4.37
779,1/26/15 01:35:00,0.0,-0.204,0.006,1,4.6,8.3,351,15.68,57.80,3.45,32.49,0.000,0.1027,29.915,4.37
780,1/26/15 01:40:00,0.0,-0.204,0.006,1,4.6,7.5,330,15.44,57.60,3.15,32.49,0.000,0.1027,29.918,4.37
781,1/26/15 01:45:00,0.0,-0.204,0.006,1,4.6,9.5,321,15.32,57.50,3.00,32.54,0.000,0.1020,29.921,4.34
782,1/26/15 01:50:00,0.0,-0.204,0.006,1,5.4,13.3,337,15.13,56.30,2.37,32.54,0.000,0.1020,29.927,4.35
783,1/26/15 01:55:00,0.6,-0.204,0.006,1,4.2,9.1,319,14.95,56.30,2.19,32.49,0.000,0.1020,29.927,4.35
784,1/26/15 02:00:00,0.0,-0.204,0.006,1,3.7,7.5,329,14.89,56.40,2.17,32.54,0.000,0.1020,29.930,4.36
785,1/26/15 02:05:00,0.0,-0.204,0.006,1,2.9,4.6,343,14.76,56.60,2.14,32.49,0.000,0.1020,29.930,4.36
786,1/26/15 02:10:00,0.0,-0.204,0.006,1,2.5,7.1,299,14.52,56.70,1.94,32.49,0.000,0.1020,29.933,4.36
787,1/26/15 02:15:00,0.0,-0.204,0.006,1,3.7,8.3,291,14.45,56.20,1.71,32.54,0.000,0.1020,29.936,4.36
788,1/26/15 02:20:00,0.0,-0.204,0.006,1,3.3,7.9,310,14.39,55.80,1.49,32.54,0.000,0.1012,29.933,4.36
789,1/26/15 02:25:00,0.0,-0.204,0.006,1,4.2,7.9,334,14.39,55.80,1.49,32.54,0.000,0.1012,29.933,4.36
790,1/26/15 02:30:00,0.0,-0.204,0.006,1,3.7,7.5,330,14.27,55.80,1.36,32.54,0.000,0.1012,29.930,4.36
791,1/26/15 02:35:00,0.0,-0.204,0.006,1,4.2,7.9,330,14.14,55.70,1.22,32.54,0.000,0.1012,29.936,4.36
792,1/26/15 02:40:00,0.0,-0.204,0.006,1,4.2,7.1,345,14.14,55.70,1.22,32.54,0.000,0.1012,29.930,4.36
793,1/26/15 02:45:00,0.0,-0.204,0.006,1,4.6,10.4,347,14.14,55.60,1.18,32.49,0.000,0.1012,29.933,4.33
794,1/26/15 02:50:00,0.0,-0.204,0.006,1,3.3,7.5,340,13.96,55.00,0.77,32.49,0.000,0.1012,29.933,4.34
795,1/26/15 02:55:00,0.0,-0.204,0.006,1,4.2,8.3,329,13.83,55.60,0.88,32.49,0.000,0.1012,29.936,4.34
796,1/26/15 03:00:00,0.0,-0.204,0.006,1,5.8,9.5,7,13.77,54.90,0.55,32.49,0.000,0.1012,29.936,4.35
797,1/26/15 03:05:00,0.0,-0.204,0.006,1,4.2,7.5,4,13.71,54.70,0.43,32.49,0.000,0.1005,29.939,4.35
798,1/26/15 03:10:00,0.0,-0.204,0.006,1,3.3,5.4,351,13.65,55.30,0.59,32.49,0.000,0.1005,29.942,4.35
799,1/26/15 03:15:00,0.0,-0.204,0.006,1,4.6,8.7,351,13.58,54.00,0.03,32.49,0.000,0.1005,29.945,4.35
800,1/26/15 03:20:00,0.0,-0.204,0.006,1,5.4,10.4,347,13.58,53.40,-0.20,32.49,0.000,0.1005,29.948,4.36
801,1/26/15 03:25:00,0.0,-0.204,0.006,1,4.2,7.9,7,13.52,52.80,-0.51,32.49,0.000,0.1005,29.951,4.36
802,1/26/15 03:30:00,0.0,-0.204,0.006,1,5.0,8.7,1,13.46,52.30,-0.76,32.49,0.000,0.1005,29.957,4.36
803,1/26/15 03:35:00,0.0,-0.204,0.006,1,4.6,10.0,352,13.27,52.10,-1.03,32.49,0.000,0.1005,29.957,4.36
804,1/26/15 03:40:00,0.0,-0.204,0.006,1,5.0,8.7,350,13.14,51.70,-1.30,32.49,0.000,0.1005,29.957,4.36
805,1/26/15 03:45:00,0.0,-0.204,0.006,1,3.7,5.4,338,13.08,52.60,-0.99,32.49,0.000,0.1005,29.960,4.33
806,1/26/15 03:50:00,0.0,-0.204,0.006,1,2.5,5.4,8,12.89,53.00,-1.01,32.49,0.000,0.1005,29.960,4.34
807,1/26/15 03:55:00,0.0,-0.204,0.006,1,2.9,6.6,8,12.83,53.40,-0.92,32.49,0.000,0.0998,29.957,4.34
808,1/26/15 04:00:00,0.0,-0.204,0.006,1,3.7,7.1,355,12.76,53.30,-1.01,32.49,0.000,0.0998,29.957,4.34
809,1/26/15 04:05:00,0.0,-0.204,0.006,1,3.3,5.8,344,12.70,53.70,-0.92,32.49,0.000,0.0998,29.960,4.35
810,1/26/15 04:10:00,0.0,-0.204,0.006,1,2.9,4.6,352,12.70,54.40,-0.63,32.49,0.000,0.0998,29.960,4.35
811,1/26/15 04:15:00,0.0,-0.204,0.006,1,2.9,5.8,3,12.70,55.00,-0.42,32.49,0.000,0.0998,29.960,4.35
812,1/26/15 04:20:00,0.0,-0.204,0.006,1,6.6,11.2,34,12.57,54.30,-0.80,32.49,0.000,0.0998,29.963,4.35
813,1/26/15 04:25:00,0.0,-0.204,0.006,1,5.4,10.4,15,12.45,53.90,-1.07,32.49,0.000,0.0998,29.966,4.35
814,1/26/15 04:30:00,0.0,-0.204,0.006,1,4.6,9.1,1,12.06,54.40,-1.25,32.49,0.000,0.0991,29.969,4.35
815,1/26/15 04:35:00,0.0,-0.204,0.006,1,3.7,7.1,347,11.94,54.80,-1.21,32.49,0.000,0.0991,29.969,4.35
816,1/26/15 04:40:00,0.0,-0.204,0.006,1,3.3,7.1,348,11.81,55.80,-0.94,32.49,0.000,0.0991,29.969,4.35
817,1/26/15 04:45:00,0.0,-0.204,0.006,1,2.5,5.0,338,11.61,56.90,-0.71,32.49,0.000,0.0991,29.971,4.32
818,1/26/15 04:50:00,0.0,-0.204,0.006,1,3.7,7.1,0,11.68,57.30,-0.51,32.49,0.000,0.0991,29.969,4.33
819,1/26/15 04:55:00,0.0,-0.204,0.006,1,3.7,7.5,345,11.68,57.70,-0.36,32.49,0.000,0.0991,29.969,4.34
820,1/26/15 05:00:00,0.0,-0.204,0.006,1,3.7,5.8,1,11.68,58.00,-0.26,32.49,0.000,0.0991,29.971,4.34
